Bentley Splice Report
Device Type: Splice  Model: Needs Verify Full  Name: US-89SBMP228.25   ID: 655506071
Report Date: Thu May 21 11:43:02 2026

Location: 38.965756 -111.860187
Street:    City/St:    Pole #: 
Desc:    Splice#: US-89SBMP228.25


Terminating,,,Number/,Name/,,,,Number/,Name/,Terminating
Device,From,,Buffer,Color,,To,,Buffer,Color,Device,OS
Left ---

HUB4-12(SALINA),144-SMF NB US-89 DIST,   9,BL,YL,<->,144-MicroSMF NB US-89 DIST,   9,BL,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  10,BL,VI,<->,144-MicroSMF NB US-89 DIST,  10,BL,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  11,BL,RO,<->,144-MicroSMF NB US-89 DIST,  11,BL,RO,HUB_4-26_(GUNNISON_SHED),CH 4253
HUB4-12(SALINA),144-SMF NB US-89 DIST,  12,BL,AQ,<->,144-MicroSMF NB US-89 DIST,  12,BL,AQ,HUB_4-26_(GUNNISON_SHED),CH 4253
HUB4-12(SALINA),144-SMF NB US-89 DIST,  13,OR,BL,<->,144-MicroSMF NB US-89 DIST,  13,OR,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  14,OR,OR,<->,144-MicroSMF NB US-89 DIST,  14,OR,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  15,OR,GR,<->,144-MicroSMF NB US-89 DIST,  15,OR,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  16,OR,BR,<->,144-MicroSMF NB US-89 DIST,  16,OR,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  17,OR,SL,<->,144-MicroSMF NB US-89 DIST,  17,OR,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  18,OR,WH,<->,144-MicroSMF NB US-89 DIST,  18,OR,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  19,OR,RD,<->,144-MicroSMF NB US-89 DIST,  19,OR,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  20,OR,BK,<->,144-MicroSMF NB US-89 DIST,  20,OR,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  21,OR,YL,<->,144-MicroSMF NB US-89 DIST,  21,OR,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  22,OR,VI,<->,144-MicroSMF NB US-89 DIST,  22,OR,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  23,OR,RO,<->,144-MicroSMF NB US-89 DIST,  23,OR,RO,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-12 - 4-26
HUB4-12(SALINA),144-SMF NB US-89 DIST,  24,OR,AQ,<->,144-MicroSMF NB US-89 DIST,  24,OR,AQ,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-12 - 4-26
HUB4-12(SALINA),144-SMF NB US-89 DIST,  25,GR,BL,<->,144-MicroSMF NB US-89 DIST,  25,GR,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  26,GR,OR,<->,144-MicroSMF NB US-89 DIST,  26,GR,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  27,GR,GR,<->,144-MicroSMF NB US-89 DIST,  27,GR,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  28,GR,BR,<->,144-MicroSMF NB US-89 DIST,  28,GR,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  29,GR,SL,<->,144-MicroSMF NB US-89 DIST,  29,GR,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  30,GR,WH,<->,144-MicroSMF NB US-89 DIST,  30,GR,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  31,GR,RD,<->,144-MicroSMF NB US-89 DIST,  31,GR,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  32,GR,BK,<->,144-MicroSMF NB US-89 DIST,  32,GR,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  33,GR,YL,<->,144-MicroSMF NB US-89 DIST,  33,GR,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  34,GR,VI,<->,144-MicroSMF NB US-89 DIST,  34,GR,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  35,GR,RO,<->,144-MicroSMF NB US-89 DIST,  35,GR,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  36,GR,AQ,<->,144-MicroSMF NB US-89 DIST,  36,GR,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  37,BR,BL,<->,144-MicroSMF NB US-89 DIST,  37,BR,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  38,BR,OR,<->,144-MicroSMF NB US-89 DIST,  38,BR,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  39,BR,GR,<->,144-MicroSMF NB US-89 DIST,  39,BR,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  40,BR,BR,<->,144-MicroSMF NB US-89 DIST,  40,BR,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  41,BR,SL,<->,144-MicroSMF NB US-89 DIST,  41,BR,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  42,BR,WH,<->,144-MicroSMF NB US-89 DIST,  42,BR,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  43,BR,RD,<->,144-MicroSMF NB US-89 DIST,  43,BR,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  44,BR,BK,<->,144-MicroSMF NB US-89 DIST,  44,BR,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  45,BR,YL,<->,144-MicroSMF NB US-89 DIST,  45,BR,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  46,BR,VI,<->,144-MicroSMF NB US-89 DIST,  46,BR,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  47,BR,RO,<->,144-MicroSMF NB US-89 DIST,  47,BR,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  48,BR,AQ,<->,144-MicroSMF NB US-89 DIST,  48,BR,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  49,SL,BL,<->,144-MicroSMF NB US-89 DIST,  49,SL,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  50,SL,OR,<->,144-MicroSMF NB US-89 DIST,  50,SL,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  51,SL,GR,<->,144-MicroSMF NB US-89 DIST,  51,SL,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  52,SL,BR,<->,144-MicroSMF NB US-89 DIST,  52,SL,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  53,SL,SL,<->,144-MicroSMF NB US-89 DIST,  53,SL,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  54,SL,WH,<->,144-MicroSMF NB US-89 DIST,  54,SL,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  55,SL,RD,<->,144-MicroSMF NB US-89 DIST,  55,SL,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  56,SL,BK,<->,144-MicroSMF NB US-89 DIST,  56,SL,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  57,SL,YL,<->,144-MicroSMF NB US-89 DIST,  57,SL,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  58,SL,VI,<->,144-MicroSMF NB US-89 DIST,  58,SL,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  59,SL,RO,<->,144-MicroSMF NB US-89 DIST,  59,SL,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  60,SL,AQ,<->,144-MicroSMF NB US-89 DIST,  60,SL,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  61,WH,BL,<->,144-MicroSMF NB US-89 DIST,  61,WH,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  62,WH,OR,<->,144-MicroSMF NB US-89 DIST,  62,WH,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  63,WH,GR,<->,144-MicroSMF NB US-89 DIST,  63,WH,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  64,WH,BR,<->,144-MicroSMF NB US-89 DIST,  64,WH,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  65,WH,SL,<->,144-MicroSMF NB US-89 DIST,  65,WH,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  66,WH,WH,<->,144-MicroSMF NB US-89 DIST,  66,WH,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  67,WH,RD,<->,144-MicroSMF NB US-89 DIST,  67,WH,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  68,WH,BK,<->,144-MicroSMF NB US-89 DIST,  68,WH,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  69,WH,YL,<->,144-MicroSMF NB US-89 DIST,  69,WH,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  70,WH,VI,<->,144-MicroSMF NB US-89 DIST,  70,WH,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  71,WH,RO,<->,144-MicroSMF NB US-89 DIST,  71,WH,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  72,WH,AQ,<->,144-MicroSMF NB US-89 DIST,  72,WH,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  73,RD,BL,<->,144-MicroSMF NB US-89 DIST,  73,RD,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  74,RD,OR,<->,144-MicroSMF NB US-89 DIST,  74,RD,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  75,RD,GR,<->,144-MicroSMF NB US-89 DIST,  75,RD,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  76,RD,BR,<->,144-MicroSMF NB US-89 DIST,  76,RD,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  77,RD,SL,<->,144-MicroSMF NB US-89 DIST,  77,RD,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  78,RD,WH,<->,144-MicroSMF NB US-89 DIST,  78,RD,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  79,RD,RD,<->,144-MicroSMF NB US-89 DIST,  79,RD,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  80,RD,BK,<->,144-MicroSMF NB US-89 DIST,  80,RD,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  81,RD,YL,<->,144-MicroSMF NB US-89 DIST,  81,RD,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  82,RD,VI,<->,144-MicroSMF NB US-89 DIST,  82,RD,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  83,RD,RO,<->,144-MicroSMF NB US-89 DIST,  83,RD,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  84,RD,AQ,<->,144-MicroSMF NB US-89 DIST,  84,RD,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  85,BK,BL,<->,144-MicroSMF NB US-89 DIST,  85,BK,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  86,BK,OR,<->,144-MicroSMF NB US-89 DIST,  86,BK,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  87,BK,GR,<->,144-MicroSMF NB US-89 DIST,  87,BK,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  88,BK,BR,<->,144-MicroSMF NB US-89 DIST,  88,BK,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  89,BK,SL,<->,144-MicroSMF NB US-89 DIST,  89,BK,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  90,BK,WH,<->,144-MicroSMF NB US-89 DIST,  90,BK,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  91,BK,RD,<->,144-MicroSMF NB US-89 DIST,  91,BK,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  92,BK,BK,<->,144-MicroSMF NB US-89 DIST,  92,BK,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  93,BK,YL,<->,144-MicroSMF NB US-89 DIST,  93,BK,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  94,BK,VI,<->,144-MicroSMF NB US-89 DIST,  94,BK,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  95,BK,RO,<->,144-MicroSMF NB US-89 DIST,  95,BK,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  96,BK,AQ,<->,144-MicroSMF NB US-89 DIST,  96,BK,AQ,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST,  97,YL,BL,<->,144-MicroSMF NB US-89 DIST,  97,YL,BL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST,  98,YL,OR,<->,144-MicroSMF NB US-89 DIST,  98,YL,OR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST,  99,YL,GR,<->,144-MicroSMF NB US-89 DIST,  99,YL,GR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 100,YL,BR,<->,144-MicroSMF NB US-89 DIST, 100,YL,BR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 101,YL,SL,<->,144-MicroSMF NB US-89 DIST, 101,YL,SL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 102,YL,WH,<->,144-MicroSMF NB US-89 DIST, 102,YL,WH,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 103,YL,RD,<->,144-MicroSMF NB US-89 DIST, 103,YL,RD,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 104,YL,BK,<->,144-MicroSMF NB US-89 DIST, 104,YL,BK,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 105,YL,YL,<->,144-MicroSMF NB US-89 DIST, 105,YL,YL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 106,YL,VI,<->,144-MicroSMF NB US-89 DIST, 106,YL,VI,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 107,YL,RO,<->,144-MicroSMF NB US-89 DIST, 107,YL,RO,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 108,YL,AQ,<->,144-MicroSMF NB US-89 DIST, 108,YL,AQ,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 109,VI,BL,<->,144-MicroSMF NB US-89 DIST, 109,VI,BL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 110,VI,OR,<->,144-MicroSMF NB US-89 DIST, 110,VI,OR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 111,VI,GR,<->,144-MicroSMF NB US-89 DIST, 111,VI,GR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 112,VI,BR,<->,144-MicroSMF NB US-89 DIST, 112,VI,BR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 113,VI,SL,<->,144-MicroSMF NB US-89 DIST, 113,VI,SL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 114,VI,WH,<->,144-MicroSMF NB US-89 DIST, 114,VI,WH,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 115,VI,RD,<->,144-MicroSMF NB US-89 DIST, 115,VI,RD,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 116,VI,BK,<->,144-MicroSMF NB US-89 DIST, 116,VI,BK,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 117,VI,YL,<->,144-MicroSMF NB US-89 DIST, 117,VI,YL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 118,VI,VI,<->,144-MicroSMF NB US-89 DIST, 118,VI,VI,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 119,VI,RO,<->,144-MicroSMF NB US-89 DIST, 119,VI,RO,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-16 - 4-26
SP-4254.1,144-SMF NB US-89 DIST, 120,VI,AQ,<->,144-MicroSMF NB US-89 DIST, 120,VI,AQ,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-16 - 4-26
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 121,RO,BL,<->,144-MicroSMF NB US-89 DIST, 121,RO,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 122,RO,OR,<->,144-MicroSMF NB US-89 DIST, 122,RO,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 123,RO,GR,<->,144-MicroSMF NB US-89 DIST, 123,RO,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 124,RO,BR,<->,144-MicroSMF NB US-89 DIST, 124,RO,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 125,RO,SL,<->,144-MicroSMF NB US-89 DIST, 125,RO,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 126,RO,WH,<->,144-MicroSMF NB US-89 DIST, 126,RO,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 127,RO,RD,<->,144-MicroSMF NB US-89 DIST, 127,RO,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 128,RO,BK,<->,144-MicroSMF NB US-89 DIST, 128,RO,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 129,RO,YL,<->,144-MicroSMF NB US-89 DIST, 129,RO,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 130,RO,VI,<->,144-MicroSMF NB US-89 DIST, 130,RO,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 131,RO,RO,<->,144-MicroSMF NB US-89 DIST, 131,RO,RO,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-21 - 4-26
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 132,RO,AQ,<->,144-MicroSMF NB US-89 DIST, 132,RO,AQ,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-21 - 4-26
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 133,AQ,BL,<->,144-MicroSMF NB US-89 DIST, 133,AQ,BL,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 134,AQ,OR,<->,144-MicroSMF NB US-89 DIST, 134,AQ,OR,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 135,AQ,GR,<->,144-MicroSMF NB US-89 DIST, 135,AQ,GR,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 136,AQ,BR,<->,144-MicroSMF NB US-89 DIST, 136,AQ,BR,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 137,AQ,SL,<->,144-MicroSMF NB US-89 DIST, 137,AQ,SL,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 138,AQ,WH,<->,144-MicroSMF NB US-89 DIST, 138,AQ,WH,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 139,AQ,RD,<->,144-MicroSMF NB US-89 DIST, 139,AQ,RD,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 140,AQ,BK,<->,144-MicroSMF NB US-89 DIST, 140,AQ,BK,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 141,AQ,YL,<->,144-MicroSMF NB US-89 DIST, 141,AQ,YL,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 142,AQ,VI,<->,144-MicroSMF NB US-89 DIST, 142,AQ,VI,HUB3-14(NEPHI_SHED),
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 143,AQ,RO,<->,144-MicroSMF NB US-89 DIST, 143,AQ,RO,HUB3-14(NEPHI_SHED),[ATMS BB] 3-14 - 4-01
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 144,AQ,AQ,<->,144-MicroSMF NB US-89 DIST, 144,AQ,AQ,HUB3-14(NEPHI_SHED),[ATMS BB] 3-14 - 4-01
