Bentley Splice Report
Device Type: Splice  Model: Needs Verify Full  Name: 300N&MAIN   ID: 654887253
Report Date: Thu May 21 11:57:07 2026

Location: 39.159808 -111.818362
Street:    City/St:    Pole #: 
Desc:    Splice#: 300N&MAIN


Terminating,,,Number/,Name/,,,,Number/,Name/,Terminating
Device,From,,Buffer,Color,,To,,Buffer,Color,Device,OS
Left ---

HUB4-12(SALINA),144-SMF NB US-89 DIST,  38,BR,OR,<->,288-SMF WB US-89 DIST,  38,BR,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  39,BR,GR,<->,288-SMF WB US-89 DIST,  39,BR,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  40,BR,BR,<->,288-SMF WB US-89 DIST,  40,BR,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  41,BR,SL,<->,288-SMF WB US-89 DIST,  41,BR,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  42,BR,WH,<->,288-SMF WB US-89 DIST,  42,BR,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  43,BR,RD,<->,288-SMF WB US-89 DIST,  43,BR,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  44,BR,BK,<->,288-SMF WB US-89 DIST,  44,BR,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  45,BR,YL,<->,288-SMF WB US-89 DIST,  45,BR,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  46,BR,VI,<->,288-SMF WB US-89 DIST,  46,BR,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  47,BR,RO,<->,288-SMF WB US-89 DIST,  47,BR,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  48,BR,AQ,<->,288-SMF WB US-89 DIST,  48,BR,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  49,SL,BL,<->,288-SMF WB US-89 DIST,  49,SL,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  50,SL,OR,<->,288-SMF WB US-89 DIST,  50,SL,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  51,SL,GR,<->,288-SMF WB US-89 DIST,  51,SL,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  52,SL,BR,<->,288-SMF WB US-89 DIST,  52,SL,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  53,SL,SL,<->,288-SMF WB US-89 DIST,  53,SL,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  54,SL,WH,<->,288-SMF WB US-89 DIST,  54,SL,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  55,SL,RD,<->,288-SMF WB US-89 DIST,  55,SL,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  56,SL,BK,<->,288-SMF WB US-89 DIST,  56,SL,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  57,SL,YL,<->,288-SMF WB US-89 DIST,  57,SL,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  58,SL,VI,<->,288-SMF WB US-89 DIST,  58,SL,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  59,SL,RO,<->,288-SMF WB US-89 DIST,  59,SL,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  60,SL,AQ,<->,288-SMF WB US-89 DIST,  60,SL,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  61,WH,BL,<->,288-SMF WB US-89 DIST,  61,WH,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  62,WH,OR,<->,288-SMF WB US-89 DIST,  62,WH,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  63,WH,GR,<->,288-SMF WB US-89 DIST,  63,WH,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  64,WH,BR,<->,288-SMF WB US-89 DIST,  64,WH,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  65,WH,SL,<->,288-SMF WB US-89 DIST,  65,WH,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  66,WH,WH,<->,288-SMF WB US-89 DIST,  66,WH,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  67,WH,RD,<->,288-SMF WB US-89 DIST,  67,WH,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  68,WH,BK,<->,288-SMF WB US-89 DIST,  68,WH,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  69,WH,YL,<->,288-SMF WB US-89 DIST,  69,WH,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  70,WH,VI,<->,288-SMF WB US-89 DIST,  70,WH,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  71,WH,RO,<->,288-SMF WB US-89 DIST,  71,WH,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  72,WH,AQ,<->,288-SMF WB US-89 DIST,  72,WH,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  73,RD,BL,<->,288-SMF WB US-89 DIST,  73,RD,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  74,RD,OR,<->,288-SMF WB US-89 DIST,  74,RD,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  75,RD,GR,<->,288-SMF WB US-89 DIST,  75,RD,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  76,RD,BR,<->,288-SMF WB US-89 DIST,  76,RD,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  77,RD,SL,<->,288-SMF WB US-89 DIST,  77,RD,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  78,RD,WH,<->,288-SMF WB US-89 DIST,  78,RD,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  79,RD,RD,<->,288-SMF WB US-89 DIST,  79,RD,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  80,RD,BK,<->,288-SMF WB US-89 DIST,  80,RD,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  81,RD,YL,<->,288-SMF WB US-89 DIST,  81,RD,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  82,RD,VI,<->,288-SMF WB US-89 DIST,  82,RD,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  83,RD,RO,<->,288-SMF WB US-89 DIST,  83,RD,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  84,RD,AQ,<->,288-SMF WB US-89 DIST,  84,RD,AQ,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  85,BK,BL,<->,288-SMF WB US-89 DIST,  85,BK,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  86,BK,OR,<->,288-SMF WB US-89 DIST,  86,BK,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  87,BK,GR,<->,288-SMF WB US-89 DIST,  87,BK,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  88,BK,BR,<->,288-SMF WB US-89 DIST,  88,BK,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  89,BK,SL,<->,288-SMF WB US-89 DIST,  89,BK,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  90,BK,WH,<->,288-SMF WB US-89 DIST,  90,BK,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  91,BK,RD,<->,288-SMF WB US-89 DIST,  91,BK,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  92,BK,BK,<->,288-SMF WB US-89 DIST,  92,BK,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  93,BK,YL,<->,288-SMF WB US-89 DIST,  93,BK,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  94,BK,VI,<->,288-SMF WB US-89 DIST,  94,BK,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  95,BK,RO,<->,288-SMF WB US-89 DIST,  95,BK,RO,HUB_4-26_(GUNNISON_SHED),
HUB4-12(SALINA),144-SMF NB US-89 DIST,  96,BK,AQ,<->,288-SMF WB US-89 DIST,  96,BK,AQ,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST,  97,YL,BL,<->,288-SMF WB US-89 DIST,  97,YL,BL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST,  98,YL,OR,<->,288-SMF WB US-89 DIST,  98,YL,OR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST,  99,YL,GR,<->,288-SMF WB US-89 DIST,  99,YL,GR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 100,YL,BR,<->,288-SMF WB US-89 DIST, 100,YL,BR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 101,YL,SL,<->,288-SMF WB US-89 DIST, 101,YL,SL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 102,YL,WH,<->,288-SMF WB US-89 DIST, 102,YL,WH,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 103,YL,RD,<->,288-SMF WB US-89 DIST, 103,YL,RD,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 104,YL,BK,<->,288-SMF WB US-89 DIST, 104,YL,BK,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 105,YL,YL,<->,288-SMF WB US-89 DIST, 105,YL,YL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 106,YL,VI,<->,288-SMF WB US-89 DIST, 106,YL,VI,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 107,YL,RO,<->,288-SMF WB US-89 DIST, 107,YL,RO,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 108,YL,AQ,<->,288-SMF WB US-89 DIST, 108,YL,AQ,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 109,VI,BL,<->,288-SMF WB US-89 DIST, 109,VI,BL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 110,VI,OR,<->,288-SMF WB US-89 DIST, 110,VI,OR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 111,VI,GR,<->,288-SMF WB US-89 DIST, 111,VI,GR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 112,VI,BR,<->,288-SMF WB US-89 DIST, 112,VI,BR,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 113,VI,SL,<->,288-SMF WB US-89 DIST, 113,VI,SL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 114,VI,WH,<->,288-SMF WB US-89 DIST, 114,VI,WH,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 115,VI,RD,<->,288-SMF WB US-89 DIST, 115,VI,RD,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 116,VI,BK,<->,288-SMF WB US-89 DIST, 116,VI,BK,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 117,VI,YL,<->,288-SMF WB US-89 DIST, 117,VI,YL,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 118,VI,VI,<->,288-SMF WB US-89 DIST, 118,VI,VI,HUB_4-26_(GUNNISON_SHED),
SP-4254.1,144-SMF NB US-89 DIST, 119,VI,RO,<->,288-SMF WB US-89 DIST, 119,VI,RO,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-16 - 4-26
SP-4254.1,144-SMF NB US-89 DIST, 120,VI,AQ,<->,288-SMF WB US-89 DIST, 120,VI,AQ,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-16 - 4-26
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 121,RO,BL,<->,288-SMF WB US-89 DIST, 121,RO,BL,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 122,RO,OR,<->,288-SMF WB US-89 DIST, 122,RO,OR,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 123,RO,GR,<->,288-SMF WB US-89 DIST, 123,RO,GR,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 124,RO,BR,<->,288-SMF WB US-89 DIST, 124,RO,BR,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 125,RO,SL,<->,288-SMF WB US-89 DIST, 125,RO,SL,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 126,RO,WH,<->,288-SMF WB US-89 DIST, 126,RO,WH,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 127,RO,RD,<->,288-SMF WB US-89 DIST, 127,RO,RD,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 128,RO,BK,<->,288-SMF WB US-89 DIST, 128,RO,BK,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 129,RO,YL,<->,288-SMF WB US-89 DIST, 129,RO,YL,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 130,RO,VI,<->,288-SMF WB US-89 DIST, 130,RO,VI,HUB_4-26_(GUNNISON_SHED),
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 131,RO,RO,<->,288-SMF WB US-89 DIST, 131,RO,RO,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-21 - 4-26
HUB4-21(IVIE_CREEK_REST_STOP),144-SMF NB US-89 DIST, 132,RO,AQ,<->,288-SMF WB US-89 DIST, 132,RO,AQ,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 4-21 - 4-26
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 133,AQ,BL,<->,144-SMF SR-28 DIST, ,AQ,BL, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 134,AQ,OR,<->,144-SMF SR-28 DIST, ,AQ,OR, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 135,AQ,GR,<->,144-SMF SR-28 DIST, ,AQ,GR, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 136,AQ,BR,<->,144-SMF SR-28 DIST, ,AQ,BR, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 137,AQ,SL,<->,144-SMF SR-28 DIST, ,AQ,SL, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 138,AQ,WH,<->,144-SMF SR-28 DIST, ,AQ,WH, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 139,AQ,RD,<->,144-SMF SR-28 DIST, ,AQ,RD, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 140,AQ,BK,<->,144-SMF SR-28 DIST, ,AQ,BK, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 141,AQ,YL,<->,144-SMF SR-28 DIST, ,AQ,YL, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 142,AQ,VI,<->,144-SMF SR-28 DIST, ,AQ,VI, ,
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 143,AQ,RO,<->,144-SMF SR-28 DIST, ,AQ,RO, ,[ATMS BB] 3-14 - 4-01
HUB4-1(RICHFIELD_100W&700S),144-SMF NB US-89 DIST, 144,AQ,AQ,<->,144-SMF SR-28 DIST, ,AQ,AQ, ,[ATMS BB] 3-14 - 4-01
LEVAN_SHED,144-SMF SR-28 DIST,   1,BL,BL,<->,288-SMF WB US-89 DIST, 145,BL-BK,BL,HUB_4-26_(GUNNISON_SHED),
LEVAN_SHED,144-SMF SR-28 DIST,   2,BL,OR,<->,288-SMF WB US-89 DIST, 146,BL-BK,OR,HUB_4-26_(GUNNISON_SHED),
LEVAN_SHED,144-SMF SR-28 DIST,   3,BL,GR,<->,288-SMF WB US-89 DIST, 147,BL-BK,GR,HUB_4-26_(GUNNISON_SHED),
LEVAN_SHED,144-SMF SR-28 DIST,   4,BL,BR,<->,288-SMF WB US-89 DIST, 148,BL-BK,BR,HUB_4-26_(GUNNISON_SHED),
LEVAN_SHED,144-SMF SR-28 DIST,   5,BL,SL,<->,288-SMF WB US-89 DIST, 149,BL-BK,SL,HUB_4-26_(GUNNISON_SHED),
LEVAN_SHED,144-SMF SR-28 DIST,   6,BL,WH,<->,288-SMF WB US-89 DIST, 150,BL-BK,WH,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,   7,BL,RD,<->,288-SMF WB US-89 DIST, 151,BL-BK,RD,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,   8,BL,BK,<->,288-SMF WB US-89 DIST, 152,BL-BK,BK,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,   9,BL,YL,<->,288-SMF WB US-89 DIST, 153,BL-BK,YL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  10,BL,VI,<->,288-SMF WB US-89 DIST, 154,BL-BK,VI,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  11,BL,RO,<->,288-SMF WB US-89 DIST, 155,BL-BK,RO,HUB_4-26_(GUNNISON_SHED),CH 3405
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  12,BL,AQ,<->,288-SMF WB US-89 DIST, 156,BL-BK,AQ,HUB_4-26_(GUNNISON_SHED),CH 3405
SR-28(MAINST)&500N-NEPHI,144-SMF SR-28 DIST,  13,OR,BL,<->,288-SMF WB US-89 DIST, 157,OR-BK,BL,HUB_4-26_(GUNNISON_SHED),
SR-28(MAINST)&500N-NEPHI,144-SMF SR-28 DIST,  14,OR,OR,<->,288-SMF WB US-89 DIST, 158,OR-BK,OR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  15,OR,GR,<->,288-SMF WB US-89 DIST, 159,OR-BK,GR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  16,OR,BR,<->,288-SMF WB US-89 DIST, 160,OR-BK,BR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  17,OR,SL,<->,288-SMF WB US-89 DIST, 161,OR-BK,SL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  18,OR,WH,<->,288-SMF WB US-89 DIST, 162,OR-BK,WH,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  19,OR,RD,<->,288-SMF WB US-89 DIST, 163,OR-BK,RD,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  20,OR,BK,<->,288-SMF WB US-89 DIST, 164,OR-BK,BK,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  21,OR,YL,<->,288-SMF WB US-89 DIST, 165,OR-BK,YL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  22,OR,VI,<->,288-SMF WB US-89 DIST, 166,OR-BK,VI,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  23,OR,RO,<->,288-SMF WB US-89 DIST, 167,OR-BK,RO,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 3-14 - 4-26
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  24,OR,AQ,<->,288-SMF WB US-89 DIST, 168,OR-BK,AQ,HUB_4-26_(GUNNISON_SHED),[ATMS BB] 3-14 - 4-26
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  25,GR,BL,<->,288-SMF WB US-89 DIST, 169,GR-BK,BL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  26,GR,OR,<->,288-SMF WB US-89 DIST, 170,GR-BK,OR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  27,GR,GR,<->,288-SMF WB US-89 DIST, 171,GR-BK,GR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  28,GR,BR,<->,288-SMF WB US-89 DIST, 172,GR-BK,BR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  29,GR,SL,<->,288-SMF WB US-89 DIST, 173,GR-BK,SL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  30,GR,WH,<->,288-SMF WB US-89 DIST, 174,GR-BK,WH,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  31,GR,RD,<->,288-SMF WB US-89 DIST, 175,GR-BK,RD,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  32,GR,BK,<->,288-SMF WB US-89 DIST, 176,GR-BK,BK,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  33,GR,YL,<->,288-SMF WB US-89 DIST, 177,GR-BK,YL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  34,GR,VI,<->,288-SMF WB US-89 DIST, 178,GR-BK,VI,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  35,GR,RO,<->,288-SMF WB US-89 DIST, 179,GR-BK,RO,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  36,GR,AQ,<->,288-SMF WB US-89 DIST, 180,GR-BK,AQ,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  37,BR,BL,<->,288-SMF WB US-89 DIST, 181,BR-BK,BL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  38,BR,OR,<->,288-SMF WB US-89 DIST, 182,BR-BK,OR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  39,BR,GR,<->,288-SMF WB US-89 DIST, 183,BR-BK,GR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  40,BR,BR,<->,288-SMF WB US-89 DIST, 184,BR-BK,BR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  41,BR,SL,<->,288-SMF WB US-89 DIST, 185,BR-BK,SL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  42,BR,WH,<->,288-SMF WB US-89 DIST, 186,BR-BK,WH,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  43,BR,RD,<->,288-SMF WB US-89 DIST, 187,BR-BK,RD,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  44,BR,BK,<->,288-SMF WB US-89 DIST, 188,BR-BK,BK,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  45,BR,YL,<->,288-SMF WB US-89 DIST, 189,BR-BK,YL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  46,BR,VI,<->,288-SMF WB US-89 DIST, 190,BR-BK,VI,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  47,BR,RO,<->,288-SMF WB US-89 DIST, 191,BR-BK,RO,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  48,BR,AQ,<->,288-SMF WB US-89 DIST, 192,BR-BK,AQ,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  49,SL,BL,<->,288-SMF WB US-89 DIST, 193,SL-BK,BL,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  50,SL,OR,<->,288-SMF WB US-89 DIST, 194,SL-BK,OR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  51,SL,GR,<->,288-SMF WB US-89 DIST, 195,SL-BK,GR,HUB_4-26_(GUNNISON_SHED),
HUB3-14(NEPHI_SHED),144-SMF SR-28 DIST,  52,SL,BR,<->,288-SMF WB US-89 DIST, 196,SL-BK,BR,HUB_4-26_(GUNNISON_SHED),
